"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"155","bmg2025rfig","2025-09-02T19:57:55.209062Z","0.5516491532325745","122.1454086303711","4.099317926718566","M","100","58","76.53082084655762","Minahassa Peninsula, Sulawesi","BMKG"
"156","bmg2025revb","2025-09-02T13:17:12.800555Z","-3.3642115592956543","129.1299591064453","4.0529629968339034","MLv","5","41","127.39044189453125","Seram, Indonesia","BMKG"
"157","bmg2025reuv","2025-09-02T13:10:22.103297Z","-3.35649299621582","129.1103973388672","4.4164096965898727","MLv","6","34","127.3615264892578","Seram, Indonesia","BMKG"
"158","bmg2025resr","2025-09-02T12:05:29.231666Z","-3.288891077041626","129.1314697265625","4.405206005213264","MLv","5","58","68.87332153320312","Seram, Indonesia","BMKG"
"159","bmg2025relz","2025-09-02T08:41:52.975804Z","1.5417416095733643","124.07559204101562","4.3186578828850193","MLv","287","59","85.50891876220703","Minahassa Peninsula, Sulawesi","BMKG"
"160","bmg2025relh","2025-09-02T08:21:29.821118Z","2.4348933696746826","128.44537353515625","4.1391215857198693","MLv","217","46","165.13656616210938","Halmahera, Indonesia","BMKG"
"161","bmg2025reks","2025-09-02T08:03:46.871461Z","2.5103487968444824","125.69950103759766","4.0133728177136776","MLv","133","43","106.03294372558594","Talaud Islands, Indonesia","BMKG"
"162","bmg2025rees","2025-09-02T05:01:53.273598Z","0.4006499946117401","120.62422943115234","4.104473459371701","MLv","64","75","76.64309692382812","Minahassa Peninsula, Sulawesi","BMKG"
"163","bmg2025redb","2025-09-02T04:12:00.181543Z","0.3375752568244934","98.54312133789062","4.0939170496296047","MLv","15","53","95.015869140625","Northern Sumatra, Indonesia","BMKG"
"164","bmg2025recf","2025-09-02T03:46:09.313403Z","-1.7167530059814453","138.93048095703125","4.3151398728573316","MLv","14","30","199.7278823852539","Near North Coast of West Papua","BMKG"
"165","bmg2025rdyu","2025-09-02T02:02:02.054065Z","-4.0668139457702637","128.71603393554688","4.438385189704509","MLv","5","37","98.50072479248047","Banda Sea","BMKG"
"166","bmg2025rdps","2025-09-01T21:27:47.351827Z","2.3558645248413086","127.2472686767578","4.2281993382890235","MLv","71","62","110.4463882446289","Northern Molucca Sea","BMKG"
"167","bmg2025rdgu","2025-09-01T16:56:25.407148Z","0.3243361711502075","121.94288635253906","4.1205566667060083","MLv","179","87","49.59474945068359","Minahassa Peninsula, Sulawesi","BMKG"
