"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"137","bmg2026atzj","2026-01-11T22:24:08.873639Z","-9.66788387298584","121.84601593017578","4.05423450399847","M","10","36","78.86943054199219","Savu Sea","BMKG"
"138","bmg2026atuy","2026-01-11T20:09:51.149343Z","3.095970153808594","127.6971893310547","4.462778832623929","M","83","35","149.6243438720703","Talaud Islands, Indonesia","BMKG"
"139","bmg2026atpa","2026-01-11T17:10:35.041745Z","-5.467782974243164","130.95350646972656","4.0791590399577515","M","91","21","147.7312469482422","Banda Sea","BMKG"
"140","bmg2026asyj","2026-01-11T08:45:11.935272Z","3.4779624938964844","127.0098876953125","4.174081445847799","MLv","10","29","144.24038696289062","Talaud Islands, Indonesia","BMKG"
"141","bmg2026asnf","2026-01-11T03:07:01.063993Z","-7.670734882354736","128.8386993408203","4.2286359489724497","M","64","18","159.43481826782227","Banda Sea","BMKG"
"142","bmg2026asao","2026-01-10T20:43:37.365032Z","-7.080185413360596","129.58056640625","4.884234454236683","Mw","171","181","30.22125244140625","Banda Sea","BMKG"
"143","bmg2026arym","2026-01-10T19:40:52.528183Z","3.6580543518066406","127.02651977539062","4.291916341209193","M","31","26","148.3661346435547","Talaud Islands, Indonesia","BMKG"
"144","bmg2026arps","2026-01-10T15:15:15.536704Z","3.6698946952819824","127.01571655273438","4.990467706328825","MLv","29","78","148.50678253173828","Talaud Islands, Indonesia","BMKG"
"145","bmg2026arpe","2026-01-10T14:58:28.183888Z","3.649047613143921","126.92948150634766","6.408738020732243","Mw","68","366","54.13675117492676","Talaud Islands, Indonesia","BMKG"
"146","bmg2026arnl","2026-01-10T14:06:15.555284Z","-1.8499135971069336","122.56417846679688","3.867302715154338","MLv","5","51","124.67238998413086","Sulawesi, Indonesia","BMKG"
"147","bmg2026arem","2026-01-10T09:34:07.455685Z","-9.254776000976562","114.79981231689453","4.74640542990541","M","37","55","187.06865692138672","South of Bali, Indonesia","BMKG"
"148","bmg2026aqyv","2026-01-10T06:43:08.17509Z","0.782233476638794","125.11720275878906","4.3511960945609207","M","23","33","92.96248626708984","Northern Molucca Sea","BMKG"
"149","bmg2026aqif","2026-01-09T22:19:24.005897Z","-5.852967739105225","130.71002197265625","4.080273446906646","M","144","16","152.11167907714844","Banda Sea","BMKG"
"150","bmg2026apyz","2026-01-09T17:39:08.856418Z","-9.22231674194336","113.5996551513672","4.1343661874048045","M","15","27","205.95626831054688","South of Java, Indonesia","BMKG"
"151","bmg2026apyy","2026-01-09T17:38:18.141735Z","1.5210027694702148","124.62889099121094","4.1347739517096267","M","244","19","175.48695373535156","Minahassa Peninsula, Sulawesi","BMKG"
"152","bmg2026apvb","2026-01-09T15:40:38.427705Z","-10.072532653808594","113.44964599609375","4.545964869353509","M","10","30","230.1403579711914","South of Java, Indonesia","BMKG"
"153","bmg2026apsn","2026-01-09T14:23:55.846061Z","-0.6311925053596497","127.5125274658203","3.993518491743918","M","10","28","37.70135498046875","Halmahera, Indonesia","BMKG"
"154","bmg2026aphj","2026-01-09T08:45:47.434394Z","1.6630284786224365","128.8616943359375","3.9945663307737247","MLv","10","26","168.1629409790039","Halmahera, Indonesia","BMKG"
"155","bmg2026aote","2026-01-09T01:35:24.369101Z","-5.602108478546143","103.78715515136719","4.2341019774534256","M","10","32","161.2240447998047","Southern Sumatra, Indonesia","BMKG"
