"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"156","bmg2025trdo","2025-10-07T18:17:18.048502Z","-9.511612892150879","124.00376892089844","4.2391436368012005","Mw(mB)","38","66","64.19635009765625","Timor Region","BMKG"
"157","bmg2025trdf","2025-10-07T18:06:59.49139Z","-6.437730312347412","128.59841918945312","4.1009074916070247","Mw(mB)","287","32","85.19200897216797","Banda Sea","BMKG"
"158","bmg2025tqlh","2025-10-07T09:03:31.448988Z","-0.14932094514369965","123.03439331054688","4.0267815498803357","MLv","65","41","100.62688064575195","Minahassa Peninsula, Sulawesi","BMKG"
"159","bmg2025tqbt","2025-10-07T04:14:03.32487Z","5.549599647521973","126.5029525756836","4.797845657381433","Mw(mB)","79","165","119.0579605102539","Mindanao, Philippines","BMKG"
"160","bmg2025tpth","2025-10-06T23:58:10.115989Z","3.5181572437286377","127.4384765625","4.521349251281944","MLv","15","47","158.2467803955078","Talaud Islands, Indonesia","BMKG"
"161","bmg2025toxf","2025-10-06T12:48:28.897201Z","2.0886571407318115","128.17210388183594","4.0418751235004695","MLv","155","50","76.85462188720703","Halmahera, Indonesia","BMKG"
"162","bmg2025tokp","2025-10-06T06:25:46.303104Z","0.9804750680923462","126.13053131103516","4.2451211277076837","MLv","37","63","44.186988830566406","Northern Molucca Sea","BMKG"
"163","bmg2025tnto","2025-10-05T21:50:08.491991Z","2.2323009967803955","127.11697387695312","4.847319706646959","mb","10","69","100.8466567993164","Northern Molucca Sea","BMKG"
"164","bmg2025tnku","2025-10-05T17:23:40.286258Z","4.641778945922852","125.10416412353516","4.895084172713312","mb","9","64","91.84902286529541","Talaud Islands, Indonesia","BMKG"
"165","bmg2025tncq","2025-10-05T13:16:51.424032Z","5.319014549255371","126.25521850585938","4.4860229343600926","MLv","76","35","83.90917205810547","Mindanao, Philippines","BMKG"
"166","bmg2025tnby","2025-10-05T12:56:17.08218Z","1.7812018394470215","127.38519287109375","4.09915741309703","MLv","130","65","77.10137939453125","Halmahera, Indonesia","BMKG"
"167","bmg2025tmyd","2025-10-05T11:00:00.812998Z","-0.35236158967018127","125.2920684814453","4.271045937619573","MLv","5","83","47.52542114257812","Southern Molucca Sea","BMKG"
"168","bmg2025tmxd","2025-10-05T10:30:08.05447Z","3.504833936691284","127.8402099609375","4.700143546719262","MLv","139","79","167.10496520996094","Talaud Islands, Indonesia","BMKG"
"169","bmg2025tlzp","2025-10-04T22:36:55.163825Z","-9.729757308959961","118.68861389160156","4.1804174481200693","MLv","7","88","189.18343353271484","Sumbawa Region, Indonesia","BMKG"
"170","bmg2025tlsn","2025-10-04T19:02:04.979254Z","-7.261075496673584","129.26890563964844","4.0860695051037093","MLv","162","33","77.00959777832031","Banda Sea","BMKG"
"171","bmg2025tllx","2025-10-04T15:40:55.845947Z","-0.11666051298379898","123.51885986328125","4.971246797874128","Mw","104","98","69.5373420715332","Minahassa Peninsula, Sulawesi","BMKG"
"172","bmg2025tkri","2025-10-04T05:18:11.431861Z","1.1517245769500732","122.62096405029297","4.04601535756947","MLv","35","74","113.64347457885742","Minahassa Peninsula, Sulawesi","BMKG"
"173","bmg2025tkks","2025-10-04T01:56:47.91237Z","-1.7796227931976318","99.54283905029297","4.41106431301519","MLv","11","61","98.05323791503906","Southern Sumatra, Indonesia","BMKG"
"174","bmg2025tjrv","2025-10-03T16:24:08.259888Z","2.09438419342041","126.74219512939453","4.4227053532516827","MLv","5","76","88.29927825927734","Northern Molucca Sea","BMKG"
"175","bmg2025tjia","2025-10-03T11:27:07.179285Z","-9.007468223571777","119.04256439208984","4.0760505648496883","MLv","71","70","86.3450927734375","Sumba Region, Indonesia","BMKG"
"176","bmg2025tjhf","2025-10-03T11:03:17.641699Z","-3.102412700653076","101.21599578857422","4.587684370659587","Mw","18","150","122.96766662597656","Southern Sumatra, Indonesia","BMKG"
"177","bmg2025tixv","2025-10-03T06:18:30.643223Z","-2.837038516998291","136.30908203125","4.57981582285813","MLv","11","29","67.59693908691406","West Papua Region, Indonesia","BMKG"
"178","bmg2025tixh","2025-10-03T06:02:40.95437Z","-2.8229522705078125","136.30337524414062","5.031974031512851","Mw","28","33","66.77861022949219","West Papua Region, Indonesia","BMKG"
"179","bmg2025tiva","2025-10-03T04:53:22.083069Z","-2.819865942001343","136.35289001464844","4.794024966410766","MLv","46","37","67.79314637184143","West Papua Region, Indonesia","BMKG"
"180","bmg2025titd","2025-10-03T03:55:53.132448Z","1.496588110923767","123.03138732910156","4.768571524951399","MLv","8","32","162.17094802856445","Minahassa Peninsula, Sulawesi","BMKG"
"181","bmg2025tijl","2025-10-02T23:02:41.189429Z","-2.8521568775177","136.2659149169922","4.631117701482531","MLv","39","15","75.6751708984375","West Papua Region, Indonesia","BMKG"
"182","bmg2025tiiw","2025-10-02T22:45:07.639819Z","-2.9494733810424805","136.33963012695312","5.34969039802017","Mw(mB)","24","227","64.5383231639862","West Papua Region, Indonesia","BMKG"
"183","bmg2025thxu","2025-10-02T17:08:32.617074Z","-2.0250697135925293","120.66168212890625","4.09799540008676","MLv","5","81","29.97651672363281","Sulawesi, Indonesia","BMKG"
"184","bmg2025tgfq","2025-10-01T18:51:02.832821Z","-2.7340993881225586","137.32313537597656","4.420750301792613","MLv","98","42","110.97618865966797","West Papua, Indonesia","BMKG"
"185","bmg2025tfvs","2025-10-01T13:49:50.676519Z","-7.655571460723877","128.38461303710938","5.468509607760149","Mw","178","285","51.42793273925781","Banda Sea","BMKG"
"186","bmg2025tfui","2025-10-01T13:07:47.097427Z","4.650696277618408","126.0824737548828","4.008649012353268","M","115","21","111.23250770568848","Talaud Islands, Indonesia","BMKG"
"187","bmg2025tfml","2025-10-01T09:08:34.00103Z","-8.679250717163086","123.74443817138672","4.4385127190050175","MLv","81","69","55.91741943359375","Flores Region, Indonesia","BMKG"
"188","bmg2025tfdk","2025-10-01T04:34:26.130887Z","-0.19628733396530151","125.36420440673828","4.009677656567155","MLv","6","35","67.9226438999176","Southern Molucca Sea","BMKG"
"189","bmg2025tfbi","2025-10-01T03:31:57.493767Z","-8.44631290435791","118.11365509033203","4.561215288333733","MLv","173","170","63.27718758583069","Sumbawa Region, Indonesia","BMKG"
